"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
27.2275009155273,27.3799991607666,26.4524993896484,26.5074996948242,385813200,24.101490020752
26.8199996948242,26.8425006866455,26.3924999237061,26.8325004577637,190362400,24.3969898223877
26.8500003814697,26.9300003051758,26.6124992370605,26.8075008392334,131157600,24.3742637634277
26.8174991607666,27.2124996185303,26.7999992370605,27.1525001525879,130629600,24.6879463195801
27.25,27.25,26.9874992370605,27.0074996948242,54281600,24.5561046600342
26.8974990844727,26.9225006103516,26.5450000762939,26.7049999237061,106816800,24.2810649871826
26.7399997711182,27.3575000762939,26.7150001525879,27.1849994659424,123724800,24.7174949645996
27.1450004577637,27.1749992370605,26.7950000762939,26.8299999237061,100855200,24.3947200775146
26.7525005340576,26.7574996948242,26.2049999237061,26.3150005340576,163649200,23.926456451416
25.6525001525879,26.3425006866455,25.5,26.3374996185303,270597600,23.9469223022461
26.4375,26.4624996185303,25.6025009155273,25.6774997711182,223164000,23.3468265533447
25.1399993896484,25.5925006866455,24.9675006866455,25.1749992370605,273829600,22.8899345397949
24.6700000762939,25.0324993133545,24.1075000762939,24.1124992370605,324377600,21.9238700866699
24.6375007629395,24.7775001525879,24.1900005340576,24.2399997711182,283192000,22.0398025512695
24.7425003051758,24.7649993896484,24.3349990844727,24.6324996948242,198957600,22.3966732025146
25.1375007629395,25.1725006103516,24.7099990844727,24.9899997711182,196616800,22.7217273712158
25.0799999237061,25.2975006103516,24.3250007629395,24.3474998474121,249758400,22.137544631958
24.4899997711182,25.1200008392334,23.9349994659424,24.8799991607666,252680400,22.6217136383057
24.0499992370605,24.4274997711182,23.8400001525879,24.2824993133545,319335600,22.0784511566162
24.6025009155273,24.6625003814697,23.875,24.1650009155273,212350800,21.9716110229492
23.7749996185303,24.5475006103516,23.3549995422363,24.1975002288818,289337600,22.001163482666
24.2649993896484,24.4699993133545,23.7350006103516,24.0750007629395,208646000,21.889778137207
24.6574993133545,25.3649997711182,24.5925006866455,25.3549995422363,263202000,23.0535945892334
25.3799991607666,25.3824996948242,24.8024997711182,24.8600006103516,207178000,22.6035270690918
24.9825000762939,25.2199993133545,24.5174999237061,24.9974994659424,300308000,22.7285423278809
24.0100002288818,24.1574993133545,23.3349990844727,23.3549995422363,533478800,21.2351322174072
23.4475002288818,23.6299991607666,23.0974998474121,23.5224990844727,222715200,21.3874282836914
23.6975002288818,24.3349990844727,23.5874996185303,24.3349990844727,257666000,22.1261806488037
24.1175003051758,24.1774997711182,23.8500003814697,24.1075000762939,163774000,21.9193286895752
23.8549995422363,24.0100002288818,23.5699996948242,23.6200008392334,149428800,21.4760818481445
23.75,24.2099990844727,23.5200004577637,24.0874996185303,183857200,21.9011421203613
23.9650001525879,24.3325004577637,23.7975006103516,24.1499996185303,185886800,22.0771179199219
24.1299991607666,24.2299995422363,23.4225006103516,23.5049991607666,185672400,21.4874877929688
23.2824993133545,23.9249992370605,23.2600002288818,23.7525005340576,216085600,21.7137413024902
23.5725002288818,23.9850006103516,23.4825000762939,23.7474994659424,177324800,21.7091732025146
23.9799995422363,24.0874996185303,23.5249996185303,23.5674991607666,169374400,21.5446224212646
23.4475002288818,23.6800003051758,23.1474990844727,23.4249992370605,200298800,21.4143562316895
23.5475006103516,23.625,23.2525005340576,23.4974994659424,161405600,21.4806270599365
23.7549991607666,24.2124996185303,23.6525001525879,24.1599998474121,196231600,22.0862617492676
24.1674995422363,24.5524997711182,24.0375003814697,24.5300006866455,179452800,22.424503326416
24.7099990844727,24.7224998474121,24.0224990844727,24.0650005340576,156084000,21.9994144439697
24,24.1900005340576,23.9500007629395,24.0100002288818,141496800,21.9491386413574
24.0774993896484,24.2250003814697,23.9799995422363,24.2199993133545,137123200,22.14111328125
24.1000003814697,24.125,23.6375007629395,23.6725006103516,127770400,21.6406059265137
23.4950008392334,24.0949993133545,23.3299999237061,24.0249996185303,145022800,21.9628467559814
24.0125007629395,24.1900005340576,23.8125,24.1900005340576,110330800,22.113697052002
24.2999992370605,24.5049991607666,24.1450004577637,24.2275009155273,115964400,22.147970199585
24.2150001525879,24.5575008392334,24.1625003814697,24.1725006103516,140865200,22.097692489624
24.4125003814697,25.1924991607666,24.3549995422363,25.1324996948242,201628400,22.9752883911133
25.1275005340576,25.2224998474121,24.9099998474121,25.1875,132678400,23.0255680084229
25.1450004577637,25.4274997711182,25.1124992370605,25.375,147822800,23.1969776153564
25.5925006866455,25.9375,25.3425006866455,25.7525005340576,184220400,23.5420780181885
25.5974998474121,25.7075004577637,25.2399997711182,25.4675006866455,143315600,23.2815361022949
25.1949996948242,25.4400005340576,25.1000003814697,25.2574996948242,126247600,23.089563369751
25.3274993896484,25.3950004577637,25.0674991607666,25.2800006866455,108806800,23.1101264953613
25.3525009155273,25.5599994659424,25.0375003814697,25.2924995422363,134054400,23.1215553283691
25.5599994659424,25.5699996948242,25.375,25.5650005340576,109632800,23.3706684112549
25.4775009155273,25.7275009155273,25.4449996948242,25.6299991607666,100304400,23.4300880432129
25.9899997711182,26.2950000762939,25.9624996185303,26.1450004577637,160270800,23.9008827209473
26.1525001525879,26.5774993896484,26.1474990844727,26.4925003051758,153214000,24.2185592651367
26.3799991607666,26.6175003051758,26.2399997711182,26.4500007629395,137682800,24.1797046661377
26.5849990844727,26.625,26.2975006103516,26.4799995422363,176820800,24.2071266174316
26.4825000762939,26.9125003814697,26.2849998474121,26.4775009155273,142010800,24.2048358917236
26.3125,26.8225002288818,26.3024997711182,26.6800003051758,129777600,24.3899631500244
26.6200008392334,26.7674999237061,26.4750003814697,26.5324993133545,102814000,24.2551174163818
26.3675003051758,26.5625,26.2224998474121,26.4174995422363,104532000,24.1499919891357
26.5,26.5475006103516,26.2649993896484,26.2975006103516,77645600,24.0402946472168
26.2224998474121,26.9475002288818,26.2199993133545,26.9200000762939,124760400,24.6093616485596
27.1625003814697,27.6049995422363,27.1499996185303,27.3899993896484,182404400,25.0390224456787
27.4300003051758,27.4750003814697,27.2199993133545,27.2474994659424,103553600,24.9087505340576
27.1949996948242,27.5,27.0499992370605,27.4974994659424,103496000,25.1372966766357
27.6049995422363,28.0475006103516,27.5674991607666,27.7800006866455,149424800,25.3955478668213
27.3775005340576,27.6825008392334,27.3549995422363,27.4524993896484,106314800,25.0961513519287
27.5575008392334,27.7450008392334,27.2999992370605,27.7399997711182,105616400,25.3589782714844
27.4874992370605,27.6049995422363,27.0300006866455,27.1350002288818,127207600,24.8059062957764
27.2275009155273,27.4424991607666,27.0424995422363,27.1650009155273,94326800,24.8333377838135
27.2425003051758,27.6525001525879,27.2075004577637,27.2549991607666,117630000,24.9156074523926
27.3349990844727,27.625,27.1650009155273,27.6100006103516,108929200,25.2401390075684
27.7000007629395,28.0849990844727,27.7000007629395,28.0100002288818,133029200,25.605806350708
27.9050006866455,28.0974998474121,27.8325004577637,28.0249996185303,101895600,25.6195201873779
28.0275001525879,28.0750007629395,27.4325008392334,27.4624996185303,187756000,25.1052989959717
27.2224998474121,27.2374992370605,26.7350006103516,26.8700008392334,243286000,24.5636539459229
26.9699993133545,27,26.5575008392334,26.7275009155273,129539600,24.4333877563477
26.6599998474121,27.0224990844727,26.5149993896484,26.7824993133545,122444000,24.4836654663086
26.7325000762939,26.7325000762939,26.3799991607666,26.4925003051758,126210000,24.2185592651367
26.2525005340576,26.6200008392334,26.1550006866455,26.4200000762939,134732400,24.1522827148438
26.25,26.4125003814697,26.1275005340576,26.2700004577637,112126400,24.0151596069336
25.9775009155273,26.3250007629395,25.9775009155273,26.0874996185303,224064800,23.8483180999756
24,24.6774997711182,23.9200000762939,24.4549999237061,458408400,22.3559436798096
24.4025001525879,24.4699993133545,23.5625,23.7075004577637,328970800,21.6726055145264
23.4974994659424,23.6800003051758,23.1275005340576,23.4349994659424,274126000,21.4234924316406
23.4925003051758,23.5200004577637,23.1000003814697,23.4099998474121,192640400,21.4006366729736
23.5499992370605,23.9349994659424,23.4200000762939,23.7950000762939,227325200,21.7525939941406
23.7999992370605,23.9750003814697,23.4549999237061,23.5475006103516,164102000,21.5263347625732
23.5,23.5174999237061,23.1700000762939,23.3099994659424,143562000,21.4389629364014
23.3425006866455,23.3624992370605,22.9624996185303,23.1800003051758,174799600,21.3193912506104
23.25,23.4424991607666,23.1474990844727,23.1975002288818,131745600,21.3354949951172
23.3325004577637,23.3924999237061,23.0275001525879,23.3549995422363,134747200,21.4803466796875
23.3700008392334,23.3924999237061,23.1149997711182,23.1275005340576,114876400,21.2711048126221
23.1800003051758,23.1949996948242,22.3675003051758,22.5849990844727,305258800,20.7721576690674
22.5,22.9174995422363,22.5,22.6299991607666,177571200,20.8135433197021
23.0974998474121,23.5974998474121,22.9125003814697,23.4699993133545,245039200,21.5861167907715
23.6375007629395,23.6749992370605,23.2525005340576,23.3724994659424,187667600,21.4964427947998
23.5400009155273,23.8024997711182,23.4724998474121,23.6399993896484,168249600,21.7424697875977
23.6599998474121,23.6599998474121,23.3924999237061,23.5499992370605,121768400,21.6596946716309
23.6599998474121,23.8575000762939,23.6299991607666,23.8050003051758,128104000,21.8942241668701
23.9675006866455,24.2975006103516,23.9174995422363,24.1075000762939,152074400,22.1724491119385
24.3050003051758,24.5224990844727,24.2099990844727,24.4750003814697,140560800,22.5104465484619
24.6674995422363,24.9349994659424,24.5275001525879,24.9050006866455,152675200,22.9059371948242
24.9200000762939,25.1825008392334,24.6599998474121,25.1025009155273,225324800,23.0875835418701
24.8600006103516,25.1175003051758,24.8125,25.0874996185303,145364800,23.0737857818604
24.8999996185303,25.1000003814697,24.7049999237061,24.9650001525879,169228800,22.9611167907715
24.7549991607666,24.8850002288818,24.5825004577637,24.6149997711182,116693200,22.6392116546631
24.3999996185303,24.4599990844727,24.1574993133545,24.4300003051758,160766400,22.4690589904785
24.4475002288818,24.5674991607666,24.3624992370605,24.4799995422363,114019600,22.5150489807129
24.4974994659424,25.4724998474121,24.3875007629395,24.6574993133545,93170000,22.6783046722412
24.8125,24.9675006866455,24.7399997711182,24.7574996948242,89638000,22.7702732086182
24.7549991607666,24.8899993896484,24.6700000762939,24.7350006103516,83392400,22.7495765686035
24.625,24.9974994659424,24.6149997711182,24.9125003814697,106405600,22.9128284454346
24.6324996948242,24.8374996185303,24.6200008392334,24.7075004577637,126851600,22.7242870330811
24.6725006103516,24.7800006866455,24.2749996185303,24.3349990844727,152082000,22.3816890716553
24.3299999237061,24.6200008392334,24.1875,24.3649997711182,127727600,22.4092750549316
24.4549999237061,24.6025009155273,24.2574996948242,24.2849998474121,117780800,22.3356990814209
24.1124992370605,24.4375,24.0174999237061,24.3875007629395,125307200,22.4299736022949
24.1550006866455,24.1625003814697,23.8250007629395,23.8325004577637,244032800,21.9195194244385
24,24.1424999237061,23.7574996948242,23.7749996185303,137647600,21.8666343688965
23.7350006103516,24.0874996185303,23.6700000762939,23.9775009155273,142185600,22.0528812408447
24.0625,24.2224998474121,23.8374996185303,23.8875007629395,116876400,21.9701099395752
23.9850006103516,24.0725002288818,23.8125,24.0249996185303,128960800,22.0965690612793
23.2275009155273,23.6650009155273,23.1625003814697,23.3500003814697,301245600,21.4757556915283
23.25,23.2625007629395,22.875,23.0100002288818,181958400,21.1630420684814
23.2250003814697,23.4150009155273,23.0349998474121,23.3974990844727,161779600,21.5194416046143
23.4925003051758,23.6375007629395,23.4074993133545,23.6000003814697,146124000,21.7056827545166
23.6100006103516,23.9424991607666,23.5750007629395,23.8999996185303,143345600,21.9816017150879
23.8724994659424,24.1175003051758,23.8325004577637,23.9724998474121,104106000,22.0482845306396
23.8474998474121,23.8500003814697,23.6149997711182,23.7474994659424,110820800,21.8413467407227
23.6499996185303,23.9150009155273,23.5925006866455,23.8824996948242,123796400,21.9655094146729
23.9249992370605,24.125,23.9050006866455,23.9850006103516,100558400,22.0597820281982
24.1224994659424,24.2224998474121,24.0125007629395,24.1700000762939,115648400,22.2299308776855
24.1875,24.4125003814697,24.1825008392334,24.2450008392334,95179600,22.2989139556885
24.2924995422363,24.4249992370605,24.2800006866455,24.3549995422363,96670000,22.4000816345215
24.3525009155273,24.4174995422363,24.2099990844727,24.2175006866455,103568800,22.2736206054688
24.3474998474121,24.7474994659424,24.3299999237061,24.6975002288818,155676000,22.715087890625
24.7299995422363,24.8250007629395,24.625,24.6949996948242,120548000,22.7127895355225
24.6749992370605,25.0324993133545,24.6499996185303,24.9575004577637,145975600,22.9542255401611
24.8899993896484,25,24.8349990844727,24.9675006866455,95119600,22.963415145874
25,25.1149997711182,24.9349994659424,24.9899997711182,105104000,22.9841079711914
24.9575004577637,25.25,24.7824993133545,24.8575000762939,130808000,22.8622493743896
24.8150005340576,24.8250007629395,24.5774993896484,24.6650009155273,113254800,22.6851921081543
24.5625,24.7099990844727,24.2299995422363,24.3349990844727,161531600,22.3816890716553
24.2049999237061,24.4925003051758,24.1049995422363,24.1674995422363,224959200,22.2276287078857
26.0674991607666,26.0874996185303,25.6875,25.7374992370605,369379200,23.6716079711914
25.7075004577637,26.1124992370605,25.7049999237061,26.0849990844727,159479200,23.9912204742432
26.0475006103516,26.1375007629395,25.9200000762939,26.0524997711182,110934800,23.9613304138184
26.1025009155273,26.5375003814697,26.1025009155273,26.5125007629395,152671600,24.3844089508057
26.5125007629395,26.5174999237061,26,26.1200008392334,135266400,24.0234107971191
26.2024993896484,26.4599990844727,26.1924991607666,26.4475002288818,120810400,24.3246250152588
26.3950004577637,26.5,26.3199996948242,26.4675006866455,109634800,24.474889755249
26.5674991607666,26.9125003814697,26.5450000762939,26.8700008392334,162213600,24.8470859527588
26.8799991607666,27.0925006866455,26.7900009155273,27.0925006866455,112148800,25.0528411865234
27.0575008392334,27.2350006103516,27.0025005340576,27.2024993896484,105260800,25.1545505523682
27.1774997711182,27.2250003814697,26.9400005340576,27,96034000,24.9672946929932
27.1299991607666,27.2325000762939,26.9624996185303,26.9825000762939,109938000,24.9511165618896
26.9449996948242,27.1100006103516,26.9449996948242,27.0450000762939,74641600,25.0089111328125
27.0349998474121,27.3850002288818,27.0200004577637,27.3700008392334,103472800,25.3094387054443
27.4074993133545,27.5575008392334,27.3024997711182,27.3449993133545,135177600,25.2863311767578
27.2749996185303,27.3425006866455,27.0849990844727,27.3050003051758,101424000,25.2493381500244
27.3075008392334,27.3999996185303,27.2549991607666,27.2700004577637,87938800,25.2169666290283
27.1924991607666,27.4225006103516,27.0900001525879,27.3400001525879,101472400,25.281702041626
27.2150001525879,27.2749996185303,26.9624996185303,27.1275005340576,103280800,25.0851955413818
27.1474990844727,27.3299999237061,27.1324996948242,27.2124996185303,85030800,25.1637992858887
27.1424999237061,27.1875,26.9200000762939,27.0074996948242,94700400,24.9742336273193
26.8474998474121,26.9699993133545,26.6700000762939,26.8924999237061,100344800,24.8678932189941
26.8525009155273,26.9874992370605,26.5774993896484,26.7350006103516,111065200,24.7222480773926
26.6550006866455,26.8600006103516,26.5725002288818,26.7049999237061,99881200,24.6945114135742
26.4500007629395,26.625,26.375,26.5,99455600,24.5049362182617
26.4150009155273,26.6424999237061,26.4099998474121,26.5249996185303,118649600,24.5280647277832
26.5349998474121,26.7000007629395,26.4050006866455,26.6825008392334,106806000,24.6737022399902
26.9249992370605,27,26.7049999237061,26.9325008392334,107210000,24.9048843383789
26.9750003814697,27.0750007629395,26.8775005340576,26.9249992370605,107521600,24.8979415893555
26.9575004577637,27.1900005340576,26.7674999237061,27.0900001525879,169457200,25.0505275726318
26.8125,26.8174991607666,26.3099994659424,26.3799991607666,212008000,24.393970489502
26.1599998474121,26.4300003051758,25.7824993133545,25.7824993133545,186228000,23.841459274292
25.6625003814697,26.4300003051758,25.6324996948242,26.3600006103516,181171200,24.3754787445068
26.8775005340576,27.1975002288818,26.8099994659424,26.9874992370605,248704800,24.9557361602783
27.1825008392334,28.2574996948242,27.1499996185303,27.9424991607666,443554800,25.8388404846191
28.4650001525879,28.9325008392334,28.3724994659424,28.8924999237061,359934400,26.7173194885254
28.7800006866455,29.0324993133545,28.5100002288818,28.7299995422363,319547600,26.5670566558838
28.7975006103516,29.0450000762939,28.3125,28.3950004577637,188092000,26.2572803497314
28.2625007629395,28.5300006866455,28.1275005340576,28.3924999237061,138057200,26.2549648284912
28.4624996185303,28.4974994659424,28.1100006103516,28.3875007629395,144012800,26.2503414154053
28.5874996185303,28.7350006103516,28.5,28.6550006866455,124296000,26.4977054595947
28.6049995422363,28.6975002288818,27.8875007629395,28.1774997711182,209924800,26.0561466217041
27.9099998474121,28.3474998474121,27.8875007629395,28.2199993133545,119477600,26.0954532623291
28.25,28.2950000762939,28.0849990844727,28.2724990844727,98429600,26.1439971923828
28.4225006103516,28.6599998474121,28.3575000762939,28.4874992370605,118564400,26.3428115844727
28.2900009155273,28.4500007629395,27.9500007629395,28.0450000762939,143548000,25.9336280822754
28.1149997711182,28.3425006866455,27.9500007629395,28.2625007629395,145516400,26.1347465515137
28.1774997711182,28.2625007629395,28.0699996948242,28.1299991607666,86807200,26.0122261047363
28.2649993896484,28.5774993896484,28.1574993133545,28.25,118947200,26.1231899261475
28.3500003814697,28.4150009155273,28.1725006103516,28.2625007629395,85812400,26.1347465515137
28.4249992370605,28.5849990844727,28.2824993133545,28.4724998474121,115117200,26.3289432525635
28.5774993896484,28.6399993896484,28.3775005340576,28.5149993896484,97433600,26.3682441711426
28.7549991607666,29.1875,28.6800003051758,29.0125007629395,144944000,26.8282928466797
29.4249992370605,29.6725006103516,29.0499992370605,29.0750007629395,256164000,26.8860836029053
29.3374996185303,29.4950008392334,29.1875,29.3349990844727,150347200,27.1265048980713
29.1975002288818,29.3600006103516,28.9300003051758,29.2450008392334,140769600,27.0432834625244
29.4699993133545,29.5424995422363,29.2824993133545,29.4074993133545,142608800,27.1935482025146
29.3325004577637,29.4599990844727,29.1949996948242,29.3875007629395,94499600,27.1750602722168
29.5450000762939,29.5524997711182,29.3624992370605,29.3675003051758,98214000,27.1565589904785
29.3125,29.4400005340576,28.4500007629395,29.2800006866455,80138400,27.0756492614746
29.2150001525879,29.3449993133545,29.0825004577637,29.2649993896484,96503200,27.0617733001709
29.2024993896484,29.2275009155273,29.0699996948242,29.1499996185303,92770800,26.9554328918457
29.2749996185303,29.4349994659424,29.25,29.4125003814697,94154800,27.1981754302979
29.4874992370605,29.5900001525879,29.3274993896484,29.5625,192516000,27.336877822876
28.5774993896484,28.9249992370605,28.3274993896484,28.8974990844727,264536800,26.7219429016113
28.8474998474121,28.9650001525879,28.5249996185303,28.6200008392334,138248000,26.4653358459473
28.4675006866455,28.8024997711182,28.3624992370605,28.4300003051758,151446800,26.2896385192871
28.4125003814697,28.5575008392334,28.2999992370605,28.3850002288818,105677600,26.248025894165
28.3649997711182,28.4424991607666,27.6324996948242,27.8724994659424,175303200,25.7741088867188
27.8500003814697,28.0874996185303,27.8075008392334,27.8974990844727,113326800,25.7972240447998
27.7450008392334,27.8649997711182,27.3875007629395,27.4575004577637,107730400,25.5207138061523
27.1324996948242,27.5625,27.0275001525879,27.2099990844727,123348000,25.2906703948975
27.5200004577637,27.6275005340576,27.3649997711182,27.6025009155273,130240000,25.6554889678955
27.5774993896484,27.9300003051758,27.4249992370605,27.7649993896484,97016800,25.8065242767334
27.4699993133545,27.8299999237061,27.0125007629395,27.7199993133545,236705600,25.7646923065186
27.7724990844727,27.7724990844727,26.4575004577637,26.9475002288818,228538000,25.046688079834
26.7800006866455,27.2175006866455,26.6375007629395,27.1075000762939,136575600,25.1953983306885
26.9274997711182,26.9524993896484,26.0200004577637,26.4274997711182,204702000,24.5633697509766
26.6424999237061,26.9200000762939,26.5400009155273,26.7775001525879,129058000,24.8886795043945
26.6749992370605,27.5575008392334,26.6499996185303,27.4974994659424,235362000,25.5578994750977
27.4524993896484,27.5874996185303,27.2075004577637,27.4874992370605,110528000,25.5485992431641
27.4300003051758,27.6350002288818,27.4150009155273,27.5149993896484,113715600,25.5741558074951
27.5300006866455,27.9974994659424,27.5025005340576,27.9325008392334,117058400,25.9622135162354
27.9874992370605,28.1049995422363,27.8500003814697,27.9500007629395,103862000,25.9784755706787
27.8400001525879,27.8775005340576,27.5825004577637,27.8075008392334,109705600,25.8460292816162
27.7824993133545,27.9675006866455,27.7374992370605,27.9475002288818,45903600,25.9761505126953
27.8575000762939,28.1175003051758,27.8474998474121,27.8924999237061,108776000,25.9250335693359
27.6949996948242,28.0074996948242,27.5174999237061,27.8649997711182,114115200,25.8994693756104
27.8999996185303,28.0499992370605,27.5674991607666,27.6299991607666,144649200,25.6810493469238
27.5925006866455,27.7350006103516,27.2574996948242,27.3724994659424,148347600,25.4417114257812
27.2924995422363,27.5224990844727,27.2124996185303,27.4750003814697,106112000,25.5369853973389
27.5,27.5074996948242,27.0625,27.2775001525879,137298000,25.3534126281738
27.375,27.5900001525879,27.2975006103516,27.4874992370605,104782000,25.5485992431641
27.3150005340576,27.7975006103516,27.2900009155273,27.7574996948242,119994800,25.7995529174805
27.7150001525879,28.1075000762939,27.6499996185303,28.0300006866455,108273200,26.0528335571289
28.0774993896484,28.6749992370605,28.0774993896484,28.4874992370605,137610400,26.4780578613281
28.3225002288818,28.75,28.1224994659424,28.3250007629395,105497600,26.3270206451416
28.4599990844727,28.9799995422363,28.4375,28.7975006103516,174935200,26.7661952972412
28.7600002288818,29.0499992370605,28.7450008392334,28.7975006103516,136127200,26.7661952972412
28.8449993133545,29.1825008392334,28.8075008392334,28.9549999237061,186098000,26.9125862121582
29.1175003051758,29.125,28.9125003814697,28.9925003051758,177404400,26.947437286377
28.9500007629395,29.3449993133545,28.9375,29.1599998474121,111117600,27.1031246185303
29.1849994659424,29.375,29.1700000762939,29.2374992370605,85700000,27.1751594543457
29.2000007629395,29.3500003814697,29.1949996948242,29.2649993896484,95132800,27.2007141113281
29.0874996185303,29.1275005340576,28.9099998474121,29.0725002288818,104343600,27.021800994873
28.8974990844727,29.1299991607666,28.8974990844727,29.1299991607666,56998000,27.0752372741699
29.1299991607666,29.4500007629395,29.1224994659424,29.3150005340576,73187600,27.2471923828125
29.3799991607666,29.5049991607666,29.0499992370605,29.1900005340576,83623600,27.131010055542
29.1124992370605,29.2775001525879,29.1000003814697,29.1825008392334,60158000,27.1240367889404
